Type	Symbol	Name	ID	URL	Locus type	status
gene	NAV2-AS1	NAV2 antisense RNA 1	HGNC:40744	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40744	RNA, long non-coding	Approved
gene	NAV2-AS2	NAV2 antisense RNA 2	HGNC:40743	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40743	RNA, long non-coding	Approved
gene	NAV2-AS3	NAV2 antisense RNA 3	HGNC:40742	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40742	RNA, long non-coding	Approved
gene	NAV2-AS4	NAV2 antisense RNA 4	HGNC:40741	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40741	RNA, long non-coding	Approved
gene	NAV2-AS5	NAV2 antisense RNA 5	HGNC:40740	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40740	RNA, long non-coding	Approved
gene	NAV2-AS6	NAV2 antisense RNA 6	HGNC:55264	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55264	RNA, long non-coding	Approved
gene	NAV2-IT1	NAV2 intronic transcript 1	HGNC:41416	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41416	RNA, long non-coding	Approved
gene	NBAT1	neuroblastoma associated transcript 1	HGNC:49075	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49075	RNA, long non-coding	Approved
gene	NBR2	neighbor of BRCA1 lncRNA 2	HGNC:20691	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20691	RNA, long non-coding	Approved
gene	NCAM1-AS1	NCAM1 antisense RNA1	HGNC:48675	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:48675	RNA, long non-coding	Approved
gene	NCBP2-AS1	NCBP2 antisense RNA 1	HGNC:40392	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40392	RNA, long non-coding	Approved
gene	NCF4-AS1	NCF4 antisense RNA 1	HGNC:40393	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40393	RNA, long non-coding	Approved
gene	NCK1-DT	NCK1 divergent transcript	HGNC:49645	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49645	RNA, long non-coding	Approved
gene	NCKAP5-AS1	NCKAP5 antisense RNA 1	HGNC:41246	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41246	RNA, long non-coding	Approved
gene	NCKAP5-AS2	NCKAP5 antisense RNA 2	HGNC:54065	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54065	RNA, long non-coding	Approved
gene	NCKAP5-IT1	NCKAP5 intronic transcript 1	HGNC:41497	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41497	RNA, long non-coding	Approved
gene	NCMAP-DT	NCMAP divergent transcript	HGNC:54327	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54327	RNA, long non-coding	Approved
gene	NCOA7-AS1	NCOA7 antisense RNA 1	HGNC:40954	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40954	RNA, long non-coding	Approved
gene	NCRUPAR	non-protein coding RNA, upstream of F2R/PAR1	HGNC:37153	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37153	RNA, long non-coding	Approved
gene	NDFIP2-AS1	NDFIP2 antisense RNA 1	HGNC:40844	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40844	RNA, long non-coding	Approved
gene	NDNF-AS1	NDNF antisense RNA 1	HGNC:55553	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55553	RNA, long non-coding	Approved
gene	NDP-AS1	NDP antisense RNA 1	HGNC:40395	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40395	RNA, long non-coding	Approved
gene	NDST1-AS1	NDST1 antisense RNA 1	HGNC:52899	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52899	RNA, long non-coding	Approved
gene	NDUFA6-DT	NDUFA6 divergent transcript	HGNC:45273	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:45273	RNA, long non-coding	Approved
gene	NDUFB2-AS1	NDUFB2 antisense RNA 1	HGNC:40396	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40396	RNA, long non-coding	Approved
gene	NDUFV1-DT	NDUFV1 divergent transcript	HGNC:26915	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26915	RNA, long non-coding	Approved
gene	NDUFV2-AS1	NDUFV2 antisense RNA 1	HGNC:50826	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50826	RNA, long non-coding	Approved
gene	NEAT1	nuclear paraspeckle assembly transcript 1	HGNC:30815	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30815	RNA, long non-coding	Approved
gene	NEBL-AS1	NEBL antisense RNA 1	HGNC:44899	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44899	RNA, long non-coding	Approved
gene	NECTIN1-AS1	NECTIN1 antisense RNA 1	HGNC:54270	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54270	RNA, long non-coding	Approved
gene	NECTIN1-DT	NECTIN1 divergent transcript	HGNC:55513	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55513	RNA, long non-coding	Approved
gene	NECTIN3-AS1	NECTIN3 antisense RNA 1	HGNC:40813	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40813	RNA, long non-coding	Approved
gene	NECTIN4-AS1	NECTIN4 antisense RNA 1	HGNC:40893	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40893	RNA, long non-coding	Approved
gene	NEGR1-IT1	NEGR1 intronic transcript 1	HGNC:41432	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41432	RNA, long non-coding	Approved
gene	NEK2-DT	NEK2 divergent transcript	HGNC:28085	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28085	RNA, long non-coding	Approved
gene	NEMP2-DT	NEMP2 divergent transcript	HGNC:55713	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55713	RNA, long non-coding	Approved
gene	NEPRO-AS1	NEPRO antisense RNA 1	HGNC:41049	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41049	RNA, long non-coding	Approved
gene	NETO1-DT	NETO1 divergent transcript	HGNC:55333	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55333	RNA, long non-coding	Approved
gene	NEURL1-AS1	NEURL1 antisense RNA 1	HGNC:51220	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51220	RNA, long non-coding	Approved
gene	NEUROG2-AS1	NEUROG2 and ZGRF1 antisense RNA 1	HGNC:40656	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40656	RNA, long non-coding	Approved
gene	NEXN-AS1	NEXN antisense RNA 1	HGNC:31983	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31983	RNA, long non-coding	Approved
gene	NFE2L1-DT	NFE2L1 divergent transcript	HGNC:54812	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54812	RNA, long non-coding	Approved
gene	NFIA-AS1	NFIA antisense RNA 1	HGNC:40402	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40402	RNA, long non-coding	Approved
gene	NFIA-AS2	NFIA antisense RNA 2	HGNC:40401	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40401	RNA, long non-coding	Approved
gene	NFIB-AS1	NFIB antisense RNA 1	HGNC:56058	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:56058	RNA, long non-coding	Approved
gene	NFYC-AS1	NFYC antisense RNA 1	HGNC:49451	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49451	RNA, long non-coding	Approved
gene	NGF-AS1	NGF antisense RNA 1	HGNC:53922	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:53922	RNA, long non-coding	Approved
gene	NGFR-AS1	NGFR antisense RNA 1	HGNC:55555	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55555	RNA, long non-coding	Approved
gene	NHS-AS1	NHS antisense RNA 1	HGNC:40403	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40403	RNA, long non-coding	Approved
gene	NIFK-AS1	NIFK antisense RNA 1	HGNC:27385	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27385	RNA, long non-coding	Approved
gene	NINJ2-AS1	NINJ2 antisense RNA 1	HGNC:40405	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40405	RNA, long non-coding	Approved
gene	NIPAL4-DT	NIPAL4 divergent transcript	HGNC:55542	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55542	RNA, long non-coding	Approved
gene	NIPBL-DT	NIPBL divergent transcript	HGNC:51293	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51293	RNA, long non-coding	Approved
gene	NKILA	NF-kappaB interacting lncRNA	HGNC:51599	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51599	RNA, long non-coding	Approved
gene	NKX2-1-AS1	NKX2-1 antisense RNA 1	HGNC:40585	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40585	RNA, long non-coding	Approved
gene	NKX2-2-AS1	NKX2-2 antisense RNA 1	HGNC:37154	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37154	RNA, long non-coding	Approved
gene	NLGN1-AS1	NLGN1 antisense RNA 1	HGNC:40676	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40676	RNA, long non-coding	Approved
gene	NLGN4Y-AS1	NLGN4Y antisense RNA 1	HGNC:38793	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38793	RNA, long non-coding	Approved
gene	NMBR-AS1	NMBR antisense RNA 1	HGNC:40406	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40406	RNA, long non-coding	Approved
gene	NNT-AS1	NNT antisense RNA 1	HGNC:49005	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49005	RNA, long non-coding	Approved
gene	NOL4L-DT	NOL4L divergent transcript	HGNC:44310	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44310	RNA, long non-coding	Approved
gene	NOP14-AS1	NOP14 antisense RNA 1	HGNC:20205	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20205	RNA, long non-coding	Approved
gene	NOP53-AS1	NOP53 antisense RNA 1	HGNC:51587	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51587	RNA, long non-coding	Approved
gene	NORAD	non-coding RNA activated by DNA damage	HGNC:44311	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44311	RNA, long non-coding	Approved
gene	NOVA1-DT	NOVA1 divergent transcript	HGNC:19827	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19827	RNA, long non-coding	Approved
gene	NPAS2-AS1	NPAS2 antisense RNA 1	HGNC:40408	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40408	RNA, long non-coding	Approved
gene	NPHP3-AS1	NPHP3 antisense RNA 1	HGNC:24129	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24129	RNA, long non-coding	Approved
gene	NPPA-AS1	NPPA antisense RNA 1	HGNC:37635	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37635	RNA, long non-coding	Approved
gene	NPSR1-AS1	NPSR1 antisense RNA 1	HGNC:22128	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:22128	RNA, long non-coding	Approved
gene	NPTN-IT1	NPTN intronic transcript 1	HGNC:45091	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:45091	RNA, long non-coding	Approved
gene	NPY2R-AS1	NPY2R antisense RNA 1	HGNC:55549	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55549	RNA, long non-coding	Approved
gene	NQO1-DT	NQO1 divergent transcript	HGNC:55344	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55344	RNA, long non-coding	Approved
gene	NQO2-AS1	NQO2 antisense RNA 1	HGNC:40407	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40407	RNA, long non-coding	Approved
gene	NR2F1-AS1	NR2F1 antisense RNA 1	HGNC:48622	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:48622	RNA, long non-coding	Approved
gene	NR2F2-AS1	NR2F2 antisense RNA 1	HGNC:44222	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44222	RNA, long non-coding	Approved
gene	NR4A1AS	NR4A1 antisense RNA	HGNC:54409	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54409	RNA, long non-coding	Approved
gene	NRAD1	non-coding RNA in the aldehyde dehydrogenase 1A pathway	HGNC:26981	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26981	RNA, long non-coding	Approved
gene	NRAV	negative regulator of antiviral response	HGNC:48588	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:48588	RNA, long non-coding	Approved
gene	NREP-AS1	NREP antisense RNA 1	HGNC:40780	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40780	RNA, long non-coding	Approved
gene	NRG1-IT1	NRG1 intronic transcript 1	HGNC:43633	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43633	RNA, long non-coding	Approved
gene	NRG1-IT3	NRG1 intronic transcript 3	HGNC:43635	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43635	RNA, long non-coding	Approved
gene	NRG3-AS1	NRG3 antisense RNA 1	HGNC:31429	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31429	RNA, long non-coding	Approved
gene	NRIP3-DT	NRIP3 divergent transcript	HGNC:55524	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55524	RNA, long non-coding	Approved
gene	NRIR	negative regulator of interferon response	HGNC:51269	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51269	RNA, long non-coding	Approved
gene	NRON	non-coding repressor of NFAT	HGNC:37079	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37079	RNA, long non-coding	Approved
gene	NRSN2-AS1	NRSN2 antisense RNA 1	HGNC:51222	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51222	RNA, long non-coding	Approved
gene	NRXN2-AS1	NRXN2 antisense RNA 1	HGNC:40416	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40416	RNA, long non-coding	Approved
gene	NSMCE1-DT	NSMCE1 divergent transcript	HGNC:51368	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51368	RNA, long non-coding	Approved
gene	NTM-AS1	NTM antisense RNA 1	HGNC:32293	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32293	RNA, long non-coding	Approved
gene	NTM-IT	NTM intronic transcript	HGNC:41437	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41437	RNA, long non-coding	Approved
gene	NTRK3-AS1	NTRK3 antisense RNA 1	HGNC:27532	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27532	RNA, long non-coding	Approved
gene	NUBPL-DT	NUBPL divergent transcript	HGNC:55483	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55483	RNA, long non-coding	Approved
gene	NUCB1-AS1	NUCB1 antisense RNA 1	HGNC:40419	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40419	RNA, long non-coding	Approved
gene	NUDT16-DT	NUDT16 divergent transcript	HGNC:27947	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27947	RNA, long non-coding	Approved
gene	NUDT19-DT	NUDT19 divergent transcript	HGNC:55296	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55296	RNA, long non-coding	Approved
gene	NUP50-DT	NUP50 divergent transcript	HGNC:50502	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50502	RNA, long non-coding	Approved
gene	NUP93-DT	NUP93 divergent transcript	HGNC:55370	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55370	RNA, long non-coding	Approved
gene	NUP107-DT	NUP107 divergent transcript	HGNC:55587	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55587	RNA, long non-coding	Approved
gene	NUP133-DT	NUP133 divergent transcript	HGNC:55870	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55870	RNA, long non-coding	Approved
gene	NUP153-AS1	NUP153 antisense RNA 1	HGNC:55217	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55217	RNA, long non-coding	Approved
gene	NUTM2A-AS1	NUTM2A antisense RNA 1	HGNC:45161	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:45161	RNA, long non-coding	Approved
gene	NUTM2B-AS1	NUTM2B antisense RNA 1	HGNC:51204	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51204	RNA, long non-coding	Approved
gene	NXT1-AS1	NXT1 antisense RNA 1	HGNC:40734	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40734	RNA, long non-coding	Approved
gene	OBI1-AS1	OBI1 antisense RNA 1	HGNC:42700	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:42700	RNA, long non-coding	Approved
gene	OBSCN-AS1	OBSCN antisense RNA 1	HGNC:32047	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32047	RNA, long non-coding	Approved
gene	OCIAD1-AS1	OCIAD1 antisense RNA 1	HGNC:40751	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40751	RNA, long non-coding	Approved
gene	ODC1-DT	ODC1 divergent transcript	HGNC:54070	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54070	RNA, long non-coding	Approved
gene	ODF2-AS1	ODF2 antisense RNA 1	HGNC:49461	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49461	RNA, long non-coding	Approved
gene	OGFR-AS1	OGFR antisense RNA 1	HGNC:40724	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40724	RNA, long non-coding	Approved
gene	OIP5-AS1	OIP5 antisense RNA 1	HGNC:43563	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43563	RNA, long non-coding	Approved
gene	OLMALINC	oligodendrocyte maturation-associated long intergenic non-coding RNA	HGNC:28060	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28060	RNA, long non-coding	Approved
gene	OOEP-AS1	OOEP antisense RNA 1	HGNC:39192	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:39192	RNA, long non-coding	Approved
gene	OPA1-AS1	OPA1 antisense RNA 1	HGNC:40421	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40421	RNA, long non-coding	Approved
gene	OPCML-IT1	OPCML intronic transcript 1	HGNC:41366	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41366	RNA, long non-coding	Approved
gene	OPCML-IT2	OPCML intronic transcript 2	HGNC:41365	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41365	RNA, long non-coding	Approved
gene	OR2A1-AS1	OR2A1 antisense RNA 1	HGNC:49168	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49168	RNA, long non-coding	Approved
gene	OSBPL10-AS1	OSBPL10 antisense RNA 1	HGNC:40767	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40767	RNA, long non-coding	Approved
gene	OSER1-DT	OSER1 divergent transcript	HGNC:48585	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:48585	RNA, long non-coding	Approved
gene	OSGEPL1-AS1	OSGEPL1 antisense RNA 1	HGNC:41009	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41009	RNA, long non-coding	Approved
gene	OSMR-DT	OSMR divergent transcript	HGNC:50296	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50296	RNA, long non-coding	Approved
gene	OSTM1-AS1	OSTM1 antisense RNA 1	HGNC:43666	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43666	RNA, long non-coding	Approved
gene	OSTN-AS1	OSTN antisense RNA 1	HGNC:41250	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41250	RNA, long non-coding	Approved
gene	OTUD6B-AS1	OTUD6B antisense RNA 1 (head to head)	HGNC:50466	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50466	RNA, long non-coding	Approved
gene	OTULIN-DT	OTULIN divergent transcript	HGNC:55368	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55368	RNA, long non-coding	Approved
gene	OTX2-AS1	OTX2 antisense RNA 1 (head to head)	HGNC:43906	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43906	RNA, long non-coding	Approved
gene	OVAAL	ovarian adenocarcinoma amplified long non-coding RNA	HGNC:49422	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49422	RNA, long non-coding	Approved
gene	OVCH1-AS1	OVCH1 antisense RNA 1	HGNC:44484	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44484	RNA, long non-coding	Approved
gene	OVOL1-AS1	OVOL1 antisense RNA 1	HGNC:49319	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49319	RNA, long non-coding	Approved
gene	OXA1L-DT	OXA1L divergent transcript	HGNC:55448	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55448	RNA, long non-coding	Approved
gene	OXCT1-AS1	OXCT1 antisense RNA 1	HGNC:40423	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40423	RNA, long non-coding	Approved
gene	OXR1-AS1	OXR1 antisense RNA 1	HGNC:55533	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55533	RNA, long non-coding	Approved
gene	P3H2-AS1	P3H2 antisense RNA 1	HGNC:40886	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40886	RNA, long non-coding	Approved
gene	P4HA2-AS1	P4HA2 antisense RNA 1	HGNC:43560	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43560	RNA, long non-coding	Approved
gene	P4HA3-AS1	P4HA3 antisense RNA 1	HGNC:53160	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:53160	RNA, long non-coding	Approved
gene	PABPC1L2B-AS1	PABPC1L2B antisense RNA 1 (head to head)	HGNC:50345	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50345	RNA, long non-coding	Approved
gene	PABPC4-AS1	PABPC4 antisense RNA 1	HGNC:40424	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40424	RNA, long non-coding	Approved
gene	PABPC5-AS1	PABPC5 antisense RNA 1	HGNC:31845	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31845	RNA, long non-coding	Approved
gene	PACERR	PTGS2 antisense NFKB1 complex-mediated expression regulator RNA	HGNC:50552	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50552	RNA, long non-coding	Approved
gene	PACRG-AS1	PACRG antisense RNA 1	HGNC:27772	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27772	RNA, long non-coding	Approved
gene	PACRG-AS2	PACRG antisense RNA 2	HGNC:40871	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40871	RNA, long non-coding	Approved
gene	PACRG-AS3	PACRG antisense RNA 3	HGNC:52053	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52053	RNA, long non-coding	Approved
gene	PAK6-AS1	PAK6 antisense RNA 1	HGNC:33868	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33868	RNA, long non-coding	Approved
gene	PALLD-AS1	PALLD antisense RNA 1	HGNC:40789	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40789	RNA, long non-coding	Approved
gene	PAN3-AS1	PAN3 antisense RNA 1	HGNC:39932	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:39932	RNA, long non-coding	Approved
gene	PANCR	PITX2 adjacent non-coding RNA	HGNC:52282	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52282	RNA, long non-coding	Approved
gene	PANDAR	promoter of CDKN1A antisense DNA damage activated RNA	HGNC:44048	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44048	RNA, long non-coding	Approved
gene	PANK1-AS1	PANK1 antisense RNA 1	HGNC:55718	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55718	RNA, long non-coding	Approved
gene	PANK2-AS1	PANK2 antisense RNA 1	HGNC:40732	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40732	RNA, long non-coding	Approved
gene	PANTR1	POU3F3 adjacent non-coding transcript 1	HGNC:49513	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49513	RNA, long non-coding	Approved
gene	PAPLN-AS1	PAPLN antisense RNA 1	HGNC:55451	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55451	RNA, long non-coding	Approved
gene	PAPOLA-DT	PAPOLA divergent transcript	HGNC:55380	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55380	RNA, long non-coding	Approved
gene	PAPPA-AS1	PAPPA antisense RNA 1	HGNC:35152	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35152	RNA, long non-coding	Approved
gene	PAPPA-AS2	PAPPA antisense RNA 2	HGNC:35160	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35160	RNA, long non-coding	Approved
gene	PAQR5-DT	PAQR5 divergent transcript	HGNC:55353	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:55353	RNA, long non-coding	Approved
gene	PAQR9-AS1	PAQR9 antisense RNA 1	HGNC:50861	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50861	RNA, long non-coding	Approved
gene	PARAL1	PPARG activating RBM14 associated lncRNA 1	HGNC:53772	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:53772	RNA, long non-coding	Approved
gene	PARD3-DT	PARD3 divergent transcript	HGNC:44964	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44964	RNA, long non-coding	Approved
gene	PARD6G-AS1	PARD6G antisense RNA 1	HGNC:44109	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44109	RNA, long non-coding	Approved
gene	PARM1-AS1	PARM1 antisense RNA 1	HGNC:41051	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41051	RNA, long non-coding	Approved
